id,rectype,recmass,recfalltype,reclat,reclong
37205,Valid,9.105,Found,,
37208,Valid,15.76,Found,,
37209,Valid,13.517,Found,,
37211,Valid,43.365,Found,,
37832,Valid,26.57,Found,0,0
37212,Valid,17.551,Found,,
37214,Valid,15.517,Found,,
37215,Valid,79.24,Found,,
37216,Valid,10.913,Found,,
37218,Valid,17.8,Found,,
37219,Valid,5.919,Found,,
37220,Valid,53.273,Found,,
37241,Valid,9.201,Found,,
37242,Valid,21.515,Found,,
37246,Valid,5.094,Found,,
37248,Valid,17.055,Found,,
37250,Valid,57.246,Found,,
37253,Valid,50.904,Found,,
37254,Valid,45.029,Found,,
37262,Valid,20.616,Found,,
37263,Valid,39.364,Found,,
37265,Valid,7.564,Found,,
37269,Valid,559.7,Found,,
37270,Valid,165.75,Found,,
37272,Valid,20.392,Found,,
37277,Valid,23.119,Found,,
37279,Valid,10.145,Found,,
37280,Valid,16.683,Found,,
37281,Valid,11.148,Found,,
37283,Valid,12.397,Found,,
37285,Valid,54,Found,,
37286,Valid,119.4,Found,,
37287,Valid,73.82,Found,,
37288,Valid,74.77,Found,,
37296,Valid,7.859,Found,,
37297,Valid,44.732,Found,,
37298,Valid,7.191,Found,,
37303,Valid,7.123,Found,,
37304,Valid,5.629,Found,,
37305,Valid,7.942,Found,,
37307,Valid,5.765,Found,,
37310,Valid,11.451,Found,,
37311,Valid,6.899,Found,,
37313,Valid,10.701,Found,,
37323,Valid,21.251,Found,,
37324,Valid,18.402,Found,,
37325,Valid,92.99,Found,,
37326,Valid,30.59,Found,,
37328,Valid,5.793,Found,,
37329,Valid,14.459,Found,,
37331,Valid,5.046,Found,,
37334,Valid,5.638,Found,,
37335,Valid,22.972,Found,,
37336,Valid,5.576,Found,,
37346,Valid,26.494,Found,,
37352,Valid,9.191,Found,,
37353,Valid,11.624,Found,,
37354,Valid,6.039,Found,,
37361,Valid,68.99,Found,,
37362,Valid,40.705,Found,,
37836,Valid,17.82,Found,0,0
37363,Valid,44.827,Found,,
37364,Valid,16.807,Found,,
37365,Valid,6.371,Found,,
37367,Valid,72.98,Found,,
37368,Valid,20.476,Found,,
37370,Valid,55.352,Found,,
37375,Valid,12.148,Found,,
37379,Valid,34.357,Found,,
37381,Valid,35.532,Found,,
37382,Valid,8.661,Found,,
37385,Valid,17.667,Found,,
37386,Valid,5.876,Found,,
37391,Valid,6.408,Found,,
37394,Valid,42.763,Found,,
37405,Valid,39.007,Found,,
37407,Valid,6.902,Found,,
37410,Valid,5.553,Found,,
37412,Valid,5.136,Found,,
37414,Valid,18.196,Found,,
37415,Valid,20.483,Found,,
37419,Valid,6.935,Found,,
37422,Valid,29.114,Found,,
37423,Valid,8.82,Found,,
37425,Valid,8.609,Found,,
37427,Valid,5.508,Found,,
37428,Valid,59.17,Found,,
37429,Valid,13.341,Found,,
37837,Valid,5.75,Found,0,0
37430,Valid,29.59,Found,,
37431,Valid,10.505,Found,,
37432,Valid,18.365,Found,,
37433,Valid,27.467,Found,,
37434,Valid,227.01,Found,,
37437,Valid,12.976,Found,,
37438,Valid,25.932,Found,,
37439,Valid,8.789,Found,,
37440,Valid,151.07,Found,,
37444,Valid,8.121,Found,,
37446,Valid,19.108,Found,,
37447,Valid,14.218,Found,,
37457,Valid,5.796,Found,,
37459,Valid,9.184,Found,,
37462,Valid,21.002,Found,,
37464,Valid,44.861,Found,,
37467,Valid,39.569,Found,,
37470,Valid,10.439,Found,,
37473,Valid,7.851,Found,,
37475,Valid,196.91,Found,,
37476,Valid,130.31,Found,,
37478,Valid,6.936,Found,,
37483,Valid,25.854,Found,,
37484,Valid,109.82,Found,,
37489,Valid,17.663,Found,,
37496,Valid,81.29,Found,,
37498,Valid,7.335,Found,,
37499,Valid,13.429,Found,,
37500,Valid,10.153,Found,,
37501,Valid,8.207,Found,,
37502,Valid,9.033,Found,,
37504,Valid,9.04,Found,,
37506,Valid,6.71,Found,,
37508,Valid,12.753,Found,,
37510,Valid,8.899,Found,,
37512,Valid,6.472,Found,,
37514,Valid,15.97,Found,,
37516,Valid,8.971,Found,,
37526,Valid,180.74,Found,,
37527,Valid,5.852,Found,,
37540,Valid,81.01,Found,,
37541,Valid,24.696,Found,,
37545,Valid,11.563,Found,,
37547,Valid,10.063,Found,,
37549,Valid,8.956,Found,,
37550,Valid,70.82,Found,,
37557,Valid,6.384,Found,,
37566,Valid,32.618,Found,,
37570,Valid,10.289,Found,,
37571,Valid,110.32,Found,,
37591,Valid,10.156,Found,,
37598,Valid,7.789,Found,,
37599,Valid,7.78,Found,,
37600,Valid,6.677,Found,,
37620,Valid,12.985,Found,,
37621,Valid,5.435,Found,,
37629,Valid,203.15,Found,,
37630,Valid,7.832,Found,,
37632,Valid,11.929,Found,,
37637,Valid,20.565,Found,,
37638,Valid,7.984,Found,,
37643,Valid,7.556,Found,,
37644,Valid,186.32,Found,,
37645,Valid,21.686,Found,,
37646,Valid,72.92,Found,,
37647,Valid,40.177,Found,,
37648,Valid,22.233,Found,,
37649,Valid,8.203,Found,,
37650,Valid,5.647,Found,,
30342,Valid,185.8,Found,-71.54694,35.40194
37654,Valid,9.899,Found,,
37655,Valid,168.1,Found,,
37658,Valid,237.87,Found,,
37659,Valid,6.843,Found,,
37662,Valid,6.412,Found,,
37664,Valid,66.13,Found,,
37666,Valid,5.076,Found,,
37667,Valid,9.011,Found,,
37680,Valid,9.11,Found,,
37689,Valid,8.677,Found,,
37691,Valid,24.232,Found,,
37692,Valid,8.017,Found,,
37700,Valid,36.06,Found,,
37702,Valid,10.288,Found,,
37703,Valid,9.144,Found,,
37704,Valid,5.035,Found,,
37708,Valid,5.227,Found,,
37712,Valid,8.682,Found,,
37737,Valid,12.59,Found,0,0
37738,Valid,13.47,Found,0,0
37742,Valid,14.79,Found,0,0
37743,Valid,13.53,Found,0,0
37745,Valid,6.26,Found,0,0
37752,Valid,15.41,Found,0,0
37754,Valid,23.61,Found,0,0
37755,Valid,46.87,Found,0,0
37756,Valid,13.93,Found,0,0
37757,Valid,10.53,Found,0,0
37761,Valid,12.34,Found,0,0
37762,Valid,29.57,Found,0,0
37765,Valid,5.51,Found,0,0
37766,Valid,6.15,Found,0,0
37770,Valid,25.36,Found,0,0
37771,Valid,8.64,Found,0,0
37772,Valid,7.75,Found,0,0
37781,Valid,8.85,Found,0,0
37784,Valid,53.72,Found,0,0
37785,Valid,40.18,Found,0,0
37786,Valid,23.15,Found,0,0
37787,Valid,49.79,Found,0,0
37788,Valid,46.35,Found,0,0
37789,Valid,31.29,Found,0,0
37791,Valid,8.34,Found,0,0
37795,Valid,8.92,Found,0,0
37796,Valid,43.91,Found,0,0
37797,Valid,8.28,Found,0,0
37798,Valid,11.13,Found,0,0
37808,Valid,26.95,Found,0,0
37810,Valid,24.9,Found,0,0
37811,Valid,17.3,Found,0,0
37817,Valid,6.77,Found,0,0
37840,Valid,7.12,Found,0,0
37841,Valid,23.65,Found,0,0
37843,Valid,29.56,Found,0,0
37844,Valid,12.62,Found,0,0
37845,Valid,25.82,Found,0,0
37846,Valid,27.15,Found,0,0
37847,Valid,5.71,Found,0,0
37851,Valid,46.09,Found,0,0
37854,Valid,6.57,Found,0,0
37855,Valid,25.3,Found,0,0
37856,Valid,17.25,Found,0,0
37857,Valid,28.6,Found,0,0
37858,Valid,10.59,Found,0,0
37859,Valid,18.83,Found,0,0
37860,Valid,15.7,Found,0,0
37867,Valid,29.08,Found,0,0
37868,Valid,14.38,Found,0,0
37869,Valid,5.57,Found,0,0
37874,Valid,11.51,Found,0,0
37875,Valid,131.12,Found,0,0
37878,Valid,9.61,Found,0,0
37888,Valid,11.8,Found,0,0
37890,Valid,6.63,Found,0,0
37893,Valid,12.13,Found,0,0
37896,Valid,478.69,Found,0,0
37897,Valid,65.73,Found,0,0
37899,Valid,52.07,Found,0,0
37900,Valid,146.41,Found,0,0
37902,Valid,6.17,Found,0,0
37904,Valid,34.09,Found,0,0
37905,Valid,17.15,Found,0,0
37907,Valid,16.37,Found,0,0
37908,Valid,19.3,Found,0,0
37910,Valid,6.72,Found,0,0
37912,Valid,6.36,Found,0,0
37921,Valid,31.16,Found,0,0
37923,Valid,126.4,Found,0,0
37924,Valid,147.96,Found,0,0
37925,Valid,43.89,Found,0,0
37926,Valid,102.79,Found,0,0
37927,Valid,228.72,Found,0,0
37929,Valid,68.91,Found,0,0
37930,Valid,86.92,Found,0,0
37931,Valid,5.34,Found,0,0
37940,Valid,5.81,Found,0,0
37941,Valid,7.73,Found,0,0
37943,Valid,12.73,Found,0,0
37948,Valid,15,Found,0,0
37949,Valid,42.04,Found,0,0
37955,Valid,133.65,Found,0,0
37959,Valid,59.39,Found,0,0
37960,Valid,7.15,Found,0,0
37968,Valid,21.89,Found,0,0
37972,Valid,18.34,Found,0,0
37973,Valid,13.22,Found,0,0
37981,Valid,5.5,Found,0,0
37983,Valid,13.42,Found,0,0
37988,Valid,8.02,Found,0,0
37991,Valid,5.96,Found,0,0
38002,Valid,5.15,Found,0,0
38003,Valid,5.59,Found,0,0
38015,Valid,5.03,Found,0,0
38020,Valid,6.92,Found,0,0
38021,Valid,24.57,Found,0,0
38027,Valid,18.58,Found,0,0
38034,Valid,7.68,Found,0,0
38035,Valid,40.86,Found,0,0
38036,Valid,11.53,Found,0,0
38037,Valid,10.3,Found,0,0
38038,Valid,33.65,Found,0,0
38039,Valid,8.26,Found,0,0
38040,Valid,6.67,Found,0,0
38041,Valid,187.79,Found,0,0
38042,Valid,25.49,Found,0,0
38047,Valid,15.19,Found,0,0
38050,Valid,5,Found,0,0
38058,Valid,26.42,Found,0,0
38059,Valid,5.15,Found,0,0
38060,Valid,370.88,Found,0,0
38063,Valid,5.49,Found,0,0
38064,Valid,5.33,Found,0,0
38071,Valid,15.3,Found,0,0
38075,Valid,8.76,Found,0,0
38077,Valid,7.25,Found,0,0
38078,Valid,11.58,Found,0,0
38079,Valid,17.46,Found,0,0
38082,Valid,7.92,Found,0,0
38085,Valid,61.79,Found,0,0
38091,Valid,5.02,Found,0,0
38093,Valid,5.11,Found,0,0
38096,Valid,6.68,Found,0,0
38097,Valid,5.47,Found,0,0
38102,Valid,9.17,Found,0,0
38111,Valid,7.08,Found,0,0
38112,Valid,183.99,Found,0,0
38115,Valid,19.76,Found,0,0
38116,Valid,13.45,Found,0,0
38117,Valid,9.8,Found,0,0
38118,Valid,24.58,Found,0,0
38119,Valid,22.93,Found,0,0
38120,Valid,9.92,Found,0,0
38121,Valid,139.14,Found,0,0
38124,Valid,31.89,Found,0,0
38125,Valid,15.56,Found,0,0
38126,Valid,6.49,Found,0,0
38127,Valid,6.89,Found,0,0
38128,Valid,56.95,Found,0,0
38130,Valid,10.81,Found,0,0
38133,Valid,9.08,Found,0,0
38136,Valid,17.65,Found,0,0
38137,Valid,8.71,Found,0,0
38138,Valid,9.14,Found,0,0
38139,Valid,5.58,Found,0,0
38145,Valid,37.07,Found,0,0
38146,Valid,45.47,Found,0,0
38148,Valid,68.07,Found,0,0
38149,Valid,28.07,Found,0,0
38150,Valid,8.78,Found,0,0
38153,Valid,5.57,Found,0,0
38159,Valid,7.61,Found,0,0
38162,Valid,10.15,Found,0,0
38163,Valid,11.52,Found,0,0
38168,Valid,28.26,Found,0,0
38170,Valid,7.09,Found,0,0
38171,Valid,7.35,Found,0,0
38172,Valid,13.5,Found,0,0
38173,Valid,18.1,Found,0,0
38174,Valid,6.01,Found,0,0
38176,Valid,42,Found,0,0
38177,Valid,30.26,Found,0,0
38179,Valid,26.78,Found,0,0
38181,Valid,7.28,Found,0,0
38186,Valid,7.04,Found,0,0
38198,Valid,11.86,Found,0,0
38199,Valid,34.78,Found,0,0
38204,Valid,6.59,Found,0,0
38205,Valid,5.88,Found,0,0
38207,Valid,10.92,Found,0,0
38208,Valid,7.83,Found,0,0
38209,Valid,7.29,Found,0,0
38211,Valid,25.88,Found,0,0
38214,Valid,7.1,Found,0,0
38216,Valid,27.39,Found,0,0
38217,Valid,9.14,Found,0,0
38218,Valid,26.66,Found,0,0
38220,Valid,12.98,Found,0,0
38221,Valid,8.06,Found,0,0
38223,Valid,14.57,Found,0,0
38224,Valid,15.61,Found,0,0
38225,Valid,58.84,Found,0,0
38226,Valid,12.46,Found,0,0
38227,Valid,137.86,Found,0,0
38228,Valid,576.89,Found,0,0
38229,Valid,7.78,Found,0,0
38230,Valid,16.6,Found,0,0
38236,Valid,27.45,Found,0,0
38238,Valid,88.66,Found,0,0
38239,Valid,40.3,Found,0,0
38240,Valid,134.67,Found,0,0
38242,Valid,5.39,Found,0,0
38244,Valid,7.87,Found,0,0
38247,Valid,5.89,Found,0,0
38248,Valid,8.67,Found,0,0
38250,Valid,39.39,Found,0,0
38252,Valid,21.13,Found,0,0
38253,Valid,15.92,Found,0,0
38254,Valid,8.29,Found,0,0
38255,Valid,5.53,Found,0,0
38256,Valid,20.71,Found,0,0
38257,Valid,92.66,Found,0,0
38261,Valid,11.39,Found,0,0
38262,Valid,10.71,Found,0,0
38266,Valid,57.33,Found,0,0
38267,Valid,143.44,Found,0,0
38269,Valid,171.1,Found,0,0
30343,Valid,235.88,Found,-71.5,35.66667
38278,Valid,26.62,Found,0,0
38279,Valid,6.14,Found,0,0
38286,Valid,22.58,Found,0,0
38290,Valid,20.71,Found,0,0
38292,Valid,6.98,Found,0,0
38294,Valid,78.13,Found,0,0
38295,Valid,16.97,Found,0,0
38300,Valid,225.2,Found,0,0
38301,Valid,12.49,Found,0,0
38306,Valid,73.38,Found,0,0
38307,Valid,767.6,Found,0,0
38309,Valid,5.32,Found,0,0
38310,Valid,48.26,Found,0,0
38313,Valid,17.75,Found,0,0
38317,Valid,16.72,Found,0,0
38318,Valid,20.89,Found,0,0
38319,Valid,16.77,Found,0,0
38322,Valid,9.68,Found,0,0
38324,Valid,5.05,Found,0,0
38325,Valid,11.82,Found,0,0
38327,Valid,74.1,Found,0,0
38328,Valid,5.41,Found,0,0
38331,Valid,82.24,Found,0,0
38332,Valid,108.41,Found,0,0
38334,Valid,24.47,Found,0,0
38335,Valid,28.66,Found,0,0
38337,Valid,11.08,Found,0,0
38338,Valid,6.88,Found,0,0
38341,Valid,13.8,Found,0,0
38343,Valid,15.24,Found,0,0
38344,Valid,22.86,Found,0,0
38346,Valid,137.46,Found,0,0
38347,Valid,62.99,Found,0,0
38352,Valid,39.6,Found,0,0
38353,Valid,319.84,Found,0,0
38354,Valid,106.56,Found,0,0
38356,Valid,7.96,Found,0,0
38357,Valid,283.16,Found,0,0
38358,Valid,67.82,Found,0,0
38359,Valid,6.29,Found,0,0
38360,Valid,5.9,Found,0,0
38361,Valid,19.25,Found,0,0
38362,Valid,6.92,Found,0,0
38363,Valid,3.83,Found,0,0
38364,Valid,89.56,Found,0,0
38365,Valid,48.3,Found,0,0
38366,Valid,21.13,Found,0,0
38367,Valid,8.32,Found,0,0
38368,Valid,6.25,Found,0,0
38372,Valid,77.52,Found,0,0
38374,Valid,296.26,Found,0,0
38376,Valid,5.16,Found,0,0
38401,Valid,17.27,Found,0,0
38404,Valid,6.05,Found,0,0
38406,Valid,19.15,Found,0,0
38430,Valid,15.84,Found,0,0
38431,Valid,16.24,Found,0,0
38432,Valid,137.8,Found,0,0
38445,Valid,88.51,Found,0,0
38446,Valid,85.69,Found,0,0
38447,Valid,73.41,Found,0,0
38448,Valid,45.53,Found,0,0
38449,Valid,30.29,Found,0,0
38450,Valid,35.46,Found,0,0
38451,Valid,16.64,Found,0,0
38452,Valid,16.92,Found,0,0
38453,Valid,18.49,Found,0,0
38454,Valid,14.01,Found,0,0
38455,Valid,13.57,Found,0,0
38456,Valid,6.62,Found,0,0
38457,Valid,7.38,Found,0,0
38458,Valid,4.83,Found,0,0
38482,Valid,6.89,Found,0,0
38483,Valid,5.02,Found,0,0
38484,Valid,5.94,Found,0,0
38485,Valid,5.42,Found,0,0
38516,Valid,234.34,Found,0,0
38518,Valid,15.47,Found,0,0
38519,Valid,46.55,Found,0,0
38520,Valid,22.62,Found,0,0
38522,Valid,56.53,Found,0,0
38523,Valid,10.5,Found,0,0
38526,Valid,22.53,Found,0,0
38527,Valid,12.49,Found,0,0
38528,Valid,423.45,Found,0,0
38529,Valid,256.76,Found,0,0
38530,Valid,81.17,Found,0,0
38531,Valid,23.82,Found,0,0
38532,Valid,7.28,Found,0,0
38533,Valid,5.71,Found,0,0
38534,Valid,3.86,Found,0,0
38536,Valid,5.79,Found,0,0
38537,Valid,3.96,Found,0,0
38538,Valid,3.65,Found,0,0
38543,Valid,5.95,Found,0,0
38544,Valid,52.87,Found,0,0
38545,Valid,30.14,Found,0,0
38546,Valid,4.44,Found,0,0
38547,Valid,11.01,Found,0,0
38548,Valid,29.46,Found,0,0
38549,Valid,4.86,Found,0,0
38550,Valid,12,Found,0,0
38551,Valid,9.8,Found,0,0
38553,Valid,3.6,Found,0,0
38554,Valid,5.16,Found,0,0
38556,Valid,7.9,Found,0,0
38557,Valid,5.44,Found,0,0
38559,Valid,29.42,Found,0,0
38560,Valid,7.35,Found,0,0
38561,Valid,7.67,Found,0,0
38562,Valid,4.15,Found,0,0
38564,Valid,18.32,Found,0,0
38565,Valid,4.19,Found,0,0
38566,Valid,8.36,Found,0,0
38567,Valid,6.59,Found,0,0
38568,Valid,3.73,Found,0,0
38571,Valid,9.02,Found,0,0
38573,Valid,77.32,Found,0,0
38574,Valid,15.93,Found,0,0
38575,Valid,10.72,Found,0,0
38576,Valid,7.4,Found,0,0
38578,Valid,21.64,Found,0,0
38579,Valid,111.45,Found,0,0
38580,Valid,96.75,Found,0,0
38582,Valid,163.03,Found,0,0
38585,Valid,85.59,Found,0,0
38586,Valid,7.52,Found,0,0
38593,Valid,10.58,Found,0,0
38595,Valid,15.68,Found,0,0
38596,Valid,54.79,Found,0,0
38597,Valid,3.45,Found,0,0
38598,Valid,9.65,Found,0,0
38599,Valid,5.98,Found,0,0
38600,Valid,8.91,Found,0,0
38601,Valid,17.72,Found,0,0
38602,Valid,5.94,Found,0,0
38603,Valid,6.65,Found,0,0
38604,Valid,11.3,Found,0,0
38605,Valid,5.8,Found,0,0
38606,Valid,9.29,Found,0,0
38610,Valid,11.37,Found,0,0
38611,Valid,16.3,Found,0,0
38612,Valid,4.11,Found,0,0
38613,Valid,17.04,Found,0,0
38615,Valid,7.98,Found,0,0
38616,Valid,5.33,Found,0,0
38617,Valid,6.24,Found,0,0
38619,Valid,4.03,Found,0,0
38620,Valid,93.94,Found,0,0
38621,Valid,4.72,Found,0,0
38623,Valid,4.98,Found,0,0
38624,Valid,5.23,Found,0,0
38625,Valid,19.84,Found,0,0
38626,Valid,6.17,Found,0,0
38627,Valid,5.17,Found,0,0
38628,Valid,14.76,Found,0,0
38633,Valid,19.48,Found,0,0
38634,Valid,6.31,Found,0,0
38635,Valid,46.58,Found,0,0
38636,Valid,3.19,Found,0,0
38638,Valid,4.52,Found,0,0
38639,Valid,70.25,Found,0,0
38640,Valid,11.87,Found,0,0
38641,Valid,4.87,Found,0,0
38642,Valid,5.96,Found,0,0
38643,Valid,4.78,Found,0,0
38644,Valid,130.08,Found,0,0
38645,Valid,36.18,Found,0,0
38647,Valid,20.82,Found,0,0
38648,Valid,6.39,Found,0,0
38649,Valid,4.55,Found,0,0
38650,Valid,3.16,Found,0,0
38653,Valid,5.6,Found,0,0
38655,Valid,5.29,Found,0,0
38656,Valid,3.79,Found,0,0
38659,Valid,14.94,Found,0,0
38660,Valid,51.12,Found,0,0
38661,Valid,7.14,Found,0,0
38662,Valid,8.98,Found,0,0
38664,Valid,112.86,Found,0,0
38666,Valid,15.04,Found,0,0
38668,Valid,3.94,Found,0,0
38675,Valid,9.46,Found,0,0
38676,Valid,5.66,Found,0,0
38690,Valid,4.4,Found,0,0
38691,Valid,7.59,Found,0,0
38692,Valid,3.03,Found,0,0
38693,Valid,3.74,Found,0,0
38696,Valid,21.27,Found,0,0
38697,Valid,4.96,Found,0,0
38698,Valid,9.36,Found,0,0
38699,Valid,7.88,Found,0,0
38700,Valid,5.37,Found,0,0
38701,Valid,7.14,Found,0,0
38702,Valid,4.33,Found,0,0
38703,Valid,1.94,Found,0,0
38704,Valid,1.22,Found,0,0
38705,Valid,1.24,Found,0,0
38708,Valid,224.72,Found,0,0
38710,Valid,3.32,Found,0,0
38715,Valid,4.35,Found,0,0
38719,Valid,80.42,Found,0,0
38720,Valid,3.73,Found,0,0
38723,Valid,4.33,Found,0,0
38724,Valid,36.61,Found,0,0
38725,Valid,0.86,Found,0,0
38726,Valid,0.5,Found,0,0
38727,Valid,10.22,Found,0,0
38728,Valid,3.92,Found,0,0
38729,Valid,3.81,Found,0,0
38730,Valid,407.82,Found,0,0
38731,Valid,2000,Found,0,0
38732,Valid,60.15,Found,0,0
38733,Valid,7.92,Found,0,0
38734,Valid,9.1,Found,0,0
38735,Valid,10.78,Found,0,0
38736,Valid,3.86,Found,0,0
38737,Valid,3.4,Found,0,0
38742,Valid,11.34,Found,0,0
38743,Valid,9.78,Found,0,0
38745,Valid,101.99,Found,0,0
38747,Valid,3.68,Found,0,0
38748,Valid,3.47,Found,0,0
38752,Valid,4.24,Found,0,0
38754,Valid,6.82,Found,0,0
38755,Valid,3.38,Found,0,0
38756,Valid,4.34,Found,0,0
38757,Valid,4.01,Found,0,0
38759,Valid,4.34,Found,0,0
38760,Valid,3.54,Found,0,0
38761,Valid,6.04,Found,0,0
38762,Valid,5.5,Found,0,0
38763,Valid,3.96,Found,0,0
38765,Valid,28.5,Found,0,0
38766,Valid,62.74,Found,0,0
38767,Valid,7.48,Found,0,0
38768,Valid,14.99,Found,0,0
38770,Valid,83.33,Found,0,0
38771,Valid,52.68,Found,0,0
38775,Valid,5.71,Found,0,0
38777,Valid,31.2,Found,0,0
38778,Valid,16.47,Found,0,0
38779,Valid,4.89,Found,0,0
38781,Valid,19.53,Found,0,0
38782,Valid,36.52,Found,0,0
38785,Valid,19.03,Found,0,0
38786,Valid,11.87,Found,0,0
38789,Valid,3.85,Found,0,0
38791,Valid,12.07,Found,0,0
38792,Valid,16.03,Found,0,0
38793,Valid,8.99,Found,0,0
38794,Valid,409.17,Found,0,0
38795,Valid,5.73,Found,0,0
38796,Valid,1.77,Found,0,0
38797,Valid,1.1,Found,0,0
38798,Valid,3.77,Found,0,0
38799,Valid,34.14,Found,0,0
38800,Valid,3.07,Found,0,0
38801,Valid,12.18,Found,0,0
38802,Valid,116.23,Found,0,0
38804,Valid,197.59,Found,0,0
38805,Valid,33.55,Found,0,0
38806,Valid,28.23,Found,0,0
38807,Valid,129.35,Found,0,0
38809,Valid,12.62,Found,0,0
38810,Valid,9.51,Found,0,0
38811,Valid,7.83,Found,0,0
38812,Valid,7.89,Found,0,0
38813,Valid,6.24,Found,0,0
38814,Valid,5.75,Found,0,0
38815,Valid,5.73,Found,0,0
38816,Valid,4.44,Found,0,0
38817,Valid,4.42,Found,0,0
38818,Valid,5.97,Found,0,0
38819,Valid,3.78,Found,0,0
38820,Valid,5.47,Found,0,0
38821,Valid,5.17,Found,0,0
38822,Valid,5.06,Found,0,0
38823,Valid,6.43,Found,0,0
38824,Valid,4.63,Found,0,0
38825,Valid,5.32,Found,0,0
38826,Valid,4.64,Found,0,0
38827,Valid,3.64,Found,0,0
38828,Valid,3.94,Found,0,0
38829,Valid,5.31,Found,0,0
38830,Valid,5.25,Found,0,0
38832,Valid,3.7,Found,0,0
38833,Valid,4.7,Found,0,0
38834,Valid,4.73,Found,0,0
38835,Valid,4.29,Found,0,0
38836,Valid,3.87,Found,0,0
38837,Valid,3.7,Found,0,0
38838,Valid,3.99,Found,0,0
38842,Valid,19.49,Found,0,0
38843,Valid,10.33,Found,0,0
38844,Valid,9,Found,0,0
38845,Valid,15.27,Found,0,0
38846,Valid,28.93,Found,0,0
38847,Valid,7.27,Found,0,0
38848,Valid,6.31,Found,0,0
38851,Valid,6.44,Found,0,0
38852,Valid,78.04,Found,0,0
38853,Valid,9.14,Found,0,0
38854,Valid,10.25,Found,0,0
38855,Valid,65.84,Found,0,0
38856,Valid,37.11,Found,0,0
38857,Valid,8.84,Found,0,0
38858,Valid,19.27,Found,0,0
38859,Valid,91.2,Found,0,0
38860,Valid,8.02,Found,0,0
38861,Valid,5.11,Found,0,0
38862,Valid,11.58,Found,0,0
38863,Valid,6.27,Found,0,0
38864,Valid,4.39,Found,0,0
38865,Valid,4.59,Found,0,0
38866,Valid,6.8,Found,0,0
38867,Valid,6.13,Found,0,0
38868,Valid,5.86,Found,0,0
38869,Valid,7.7,Found,0,0
38870,Valid,6.89,Found,0,0
38871,Valid,4.71,Found,0,0
38872,Valid,13,Found,0,0
38879,Valid,4.68,Found,0,0
38880,Valid,4.09,Found,0,0
38884,Valid,8.21,Found,0,0
38889,Valid,7.79,Found,0,0
38890,Valid,7.79,Found,0,0
38894,Valid,6.23,Found,0,0
38895,Valid,7.77,Found,0,0
38898,Valid,3.2,Found,0,0
38901,Valid,16.68,Found,0,0
38902,Valid,74.53,Found,0,0
38903,Valid,8.05,Found,0,0
38904,Valid,4.37,Found,0,0
38905,Valid,3.4,Found,0,0
38913,Valid,55.24,Found,0,0
38914,Valid,6.53,Found,0,0
38915,Valid,5.26,Found,0,0
38916,Valid,4.79,Found,0,0
38917,Valid,3.71,Found,0,0
38921,Valid,3.52,Found,0,0
38922,Valid,3.59,Found,0,0
38924,Valid,8.89,Found,0,0
38925,Valid,18.36,Found,0,0
38926,Valid,60.74,Found,0,0
38927,Valid,1.31,Found,0,0
38928,Valid,0.96,Found,0,0
38929,Valid,0.54,Found,0,0
38930,Valid,0.32,Found,0,0
38931,Valid,0.3,Found,0,0
38932,Valid,4.85,Found,0,0
38934,Valid,3.23,Found,0,0
38937,Valid,108.11,Found,0,0
38939,Valid,5.36,Found,0,0
38940,Valid,29.76,Found,0,0
38941,Valid,8.78,Found,0,0
38942,Valid,5.98,Found,0,0
38943,Valid,4.52,Found,0,0
38945,Valid,82.45,Found,0,0
38946,Valid,19.25,Found,0,0
38947,Valid,18,Found,0,0
38951,Valid,3.31,Found,0,0
38956,Valid,4.11,Found,0,0
38957,Valid,9.41,Found,0,0
38958,Valid,11.08,Found,0,0
38959,Valid,303.38,Found,0,0
38960,Valid,3.55,Found,0,0
38966,Valid,5.42,Found,0,0
38970,Valid,4.27,Found,0,0
38971,Valid,6.76,Found,0,0
38972,Valid,4.56,Found,0,0
38973,Valid,21.64,Found,0,0
38974,Valid,9.5,Found,0,0
38975,Valid,13.73,Found,0,0
38976,Valid,35.61,Found,0,0
38978,Valid,421.06,Found,0,0
38979,Valid,3.77,Found,0,0
38980,Valid,11.66,Found,0,0
38981,Valid,3.14,Found,0,0
38982,Valid,3.19,Found,0,0
38983,Valid,9.12,Found,0,0
38985,Valid,5.45,Found,0,0
38986,Valid,5.77,Found,0,0
38987,Valid,8.4,Found,0,0
38988,Valid,5.77,Found,0,0
38989,Valid,21.22,Found,0,0
38990,Valid,25.51,Found,0,0
38991,Valid,7.53,Found,0,0
38993,Valid,7.68,Found,0,0
38994,Valid,7.2,Found,0,0
38995,Valid,1.82,Found,0,0
38996,Valid,6.63,Found,0,0
38997,Valid,11.31,Found,0,0
38998,Valid,35.08,Found,0,0
38999,Valid,252.41,Found,0,0
39000,Valid,7.13,Found,0,0
39001,Valid,25.06,Found,0,0
39003,Valid,643.12,Found,0,0
39004,Valid,19.31,Found,0,0
39005,Valid,167.08,Found,0,0
39006,Valid,224.48,Found,0,0
39007,Valid,11.42,Found,0,0
39008,Valid,0.42,Found,0,0
39009,Valid,0.34,Found,0,0
39010,Valid,66.67,Found,0,0
39011,Valid,6.38,Found,0,0
39012,Valid,4.21,Found,0,0
39014,Valid,94.67,Found,0,0
39015,Valid,4.35,Found,0,0
